timestamp,open,high,low,close
1616457600,1683.53,1721.38,1654.1,1669.96
1616371200,1784,1805.6,1657.24,1684.27
1616284800,1801.15,1816.831906,1748.26,1784.79
1616198400,1808.86,1867,1801.21,1805.11
1616198340,1810.29,undefined,undefined,undefined
1616112000,1776.56,1840.42,1735.81,1809.84
1616025600,1829.11,1848.469661,1761.42,1776.674829
1615939200,1812,1839.39,1746.046464,1825.077451
1615852800,1795.381835,1818.553973,1715.033811,1805.37004
1615766400,1848.412961,1890,1744.648236,1790
1615704540,1891.440669,undefined,undefined,undefined
1615680000,1891.440669,1906.563817,1839.224768,1851.574586
1615593600,1767.79,1943.55,1731.33,1909.62
1615507200,1833.58,1835.66,1722.41,1773.24
1615507020,1827.04,undefined,undefined,undefined
1615420800,1778.04,1845.65,1729.13,1825.33
1615334400,1876.53,1877.27,1759.4,1800
1615334340,1871.99,undefined,undefined,undefined
1615248000,1839.01,1869.13,1806.29,1868.38
1615161600,1739.33,1838.96,1670.85,1831.15
1615161540,1724.79,undefined,undefined,undefined
1615075200,1658.68,1730.94,1635.37,1721.56
1615075140,1651.66,undefined,undefined,undefined
1614988800,1534.82,1670.8,1516.35,1656.78
1614902400,1540.86,1549.422549,1444.3,1532.51
1614902340,1539.69,undefined,undefined,undefined
1614816000,1563.62,1624.52,1505.32,1540.56
1614815940,1567.86,undefined,undefined,undefined
1614729600,1485.04,1656.825468,1477.78,1575.205507
1614729540,1493.385966,undefined,undefined,undefined
1614643200,1572.9,1603.61,1458.86,1492.950018
1614556800,1422.393761,1573.763358,1414.047295,1571.744335
1614470400,1460.425937,1470.16021,1294.69283,1417.325373
1614384000,1445.23905,1526.806131,1429.435039,1461.52355
1614297600,1482.518681,1563.92,1401.542908,1443.209279
1614211200,1625.3,1672.354903,1458.828154,1467.055843
1614124800,1585,1712,1505.325726,1629.41333
1614038400,1779.68,1780.300959,1366.527905,1572.3
1614038340,1778.387622,undefined,undefined,undefined
1613952000,1937.39,1937.39,1527.08,1780.784182
1613865600,1914.61,1975.54377,1886.66,1935.81
1613779200,1957.175276,2037.832061,1816.475901,1917.954916
1613692800,1939.324911,1974.4,1892.922203,1958.076242
1613606400,1850.828865,1950,1850.828865,1934.142903
1613520000,1785.674193,1855.053892,1735.495558,1851.14299
1613433600,1776.843672,1825.923385,1732.331898,1781.033945
1613347200,1806.922822,1836.041317,1664.856454,1783.525599
1613347140,1803.669595,undefined,undefined,undefined
1613260800,1817.838911,1851.45985,1788.316002,1804.732644
1613174400,1848.644928,1873.334968,1767.125929,1816.282189
1613088000,1789.602442,1865.317358,1741.445624,1845.334915
1613001600,1747.25077,1816.256279,1708.371139,1785.820073
1613001540,1744.542648,undefined,undefined,undefined
1612915200,1774.836693,1836.622075,1685.748863,1745.127092
1612915140,1771.609619,undefined,undefined,undefined
1612828800,1756.378719,1821.842439,1712.044056,1770.900956
1612828740,1752.599749,undefined,undefined,undefined
1612742400,1606.920808,1777.065933,1569.909113,1753.086424
1612742340,1616.389205,undefined,undefined,undefined
1612656000,1675.064682,1693.657659,1495.878417,1616.657695
1612655940,1679.431888,undefined,undefined,undefined
1612569600,1723.176872,1743.410424,1649.868682,1680.384777
1612569540,1723.182424,undefined,undefined,undefined
1612483200,1605.828764,1760.887691,1593.963797,1720.35663
1612483140,1597.361878,undefined,undefined,undefined
1612396800,1666.661503,1695.280782,1561.224396,1597.937635
1612310820,1521.428431,undefined,undefined,undefined
1612310400,1521.428431,1669.459137,1511.3477,1664.699266
1612224000,1387.279159,1545.925855,1364.704687,1516.892628
1612137600,1282.883169,1376.638559,1274.800818,1367.910659
1612137540,1313.576198,undefined,undefined,undefined
1612051200,1373.371504,1379.892451,1284.629852,1314.178016
1611964800,1405.433939,1405.433939,1327.204878,1378.101979
1611964740,1383.002565,undefined,undefined,undefined
1611878400,1339.533422,1434.373035,1291.966781,1381.440139
1611878340,1331.137511,undefined,undefined,undefined
1611792000,1247.657047,1359.422653,1223.001356,1335.091782
1611791940,1248.168542,undefined,undefined,undefined
1611705600,1366.982689,1366.982689,1212.43428,1251.142528
1611705540,1364.544004,undefined,undefined,undefined
1611619200,1316.320998,1374.781893,1250.44568,1353.981179
1611619140,1319.681655,undefined,undefined,undefined
1611532800,1392.803101,1474.527736,1298.05841,1320.534189
1611532740,1394.89241,undefined,undefined,undefined
1611446400,1225.72461,1398.745991,1224.835364,1396.40717
1611446340,1233.075415,undefined,undefined,undefined
1611360000,1225.245041,1272.034457,1198.237858,1231.197775
1611359940,1238.210766,undefined,undefined,undefined
1611273600,1108.985494,1272.67349,1044.844302,1238.8618
1611273540,1117.335283,undefined,undefined,undefined
1611187200,1385.949012,1385.949012,1093.245229,1118.969299
1611187140,1376.481561,undefined,undefined,undefined
1611100800,1345.4986,1387.449627,1238.59805,1379.463442
1611100740,1374.684159,undefined,undefined,undefined
1611014520,1272.53652,undefined,undefined,undefined
1611014400,1272.53652,1435.39342,1253.582154,1377.499019
1610928000,1238.157664,1260.245961,1186.39532,1258.695654
1610927940,1233.04106,undefined,undefined,undefined
1610841600,1214.540351,1268.218609,1168.383187,1230.90367
1610841540,1228.428728,undefined,undefined,undefined
1610755200,1179.166709,1291.357045,1153.629663,1232.407318
1610755140,1171.960085,undefined,undefined,undefined
1610668800,1238.314083,1253.128504,1074.010035,1172.005317
1610668740,1226.547495,undefined,undefined,undefined
1610582400,1143.274015,1245.937937,1088.505016,1219.196151
1610582340,1131.367954,undefined,undefined,undefined
1610496000,1041.457901,1135.84193,992.3392278,1130.084812
1610495940,1049.423934,undefined,undefined,undefined
1610409600,1080.130611,1148.099247,1010.108416,1044.718201
1610409540,1091.957039,undefined,undefined,undefined
1610323200,1246.09807,1246.09807,914.3142619,1088.97658
1610236800,1289.67,1349.87,1174.146069,1259.272666
1610150400,1231.846963,1307.42,1176.781674,1279.4
1610150340,1217.819065,undefined,undefined,undefined
1610064000,1222.412176,1272.326525,1071.424741,1219.879244
1610063940,1224.132685,undefined,undefined,undefined
1609977600,1216.662681,1288.58537,1157.006249,1222.805155
1609977540,1209.045344,undefined,undefined,undefined
1609891200,1109.862354,1212.712282,1060.055136,1212.712282
1609804800,1048.554375,1131.207794,977.3144229,1099.422958
1609718640,988.5238265,undefined,undefined,undefined
1609718400,988.5238265,1158.364008,898.0195796,1040.847484
1609632000,778.1925675,1008.038372,770.5139141,964.8079152
1609631940,775.1390985,undefined,undefined,undefined
1609545600,727.561545,787.7823213,716.6285836,775.6929969
1609545540,730.1145904,undefined,undefined,undefined
1609459200,738.5260917,749.4424505,716.7782787,729.9618428
1609459140,737.1926244,undefined,undefined,undefined
1609372800,753.4125718,755.1490419,724.8893739,737.8117551
1609372740,752.3996988,undefined,undefined,undefined
1609286400,734.2055078,756.1218325,719.997141,752.2462695
1609286340,731.743102,undefined,undefined,undefined
1609200000,731.4184802,738.8453141,689.9954839,732.2912287
1609199940,729.6221658,undefined,undefined,undefined
1609113600,687.8791084,746.7597318,683.592367,730.4373384
1609113480,682.1437793,undefined,undefined,undefined
1609027200,638.5076062,712.6161895,626.0197406,682.2730355
1609027140,635.9738198,undefined,undefined,undefined
1608940800,628.604621,651.5364843,615.4909341,636.4694713
1608940740,626.5836396,undefined,undefined,undefined
1608854400,615.1473804,633.4608002,605.2599664,626.4229808
1608854340,612.6077476,undefined,undefined,undefined
1608768000,579.6930576,614.9284641,566.5430643,612.0295942
1608767940,584.0731079,undefined,undefined,undefined
1608681600,636.242994,637.685385,552.6790852,584.1985643
1608595200,609.3650495,637.630664,588.2813752,637.630664
1608508800,635.1576418,647.6636563,599.1031941,609.4698602
1608422400,656.2794874,660.3492827,623.6707747,638.1084082
1608336000,655.1125291,669.6486747,646.275905,659.516564
1608249600,640.9861837,663.6714749,629.7125866,655.007663
1608163200,640.3165888,675.8560873,628.2747627,642.8436623
1608076800,589.2456269,638.5253895,581.3211951,637.765816
1608076740,589.0811551,undefined,undefined,undefined
1607990400,587.0517891,596.5643901,580.1805636,589.2694882
1607904000,590.0171399,591.3879237,576.0608388,586.3170171
1607817600,568.779064,594.7310811,564.1139344,590.2888723
1607731200,545.8311814,573.7350533,545.8241649,567.9546321
1607644800,559.9681688,560.094865,536.6039837,545.2052872
1607558400,573.9290146,574.8450095,549.1802302,558.5064467
1607472000,554.8192451,577.7084308,531.1871781,573.358603
1607385600,591.1307626,591.8160864,550.8678023,554.7577056
1607385540,591.3848588,undefined,undefined,undefined
1607299200,602.7255864,602.7422624,584.8352259,591.6097144
1607212800,598.7261542,607.2885138,584.1861368,602.7363128
1607126400,567.2330081,597.2707046,561.6357963,597.2707046
1607040000,615.705535,619.5565691,567.2975317,567.7261201
1606953600,597.3579431,622.6474479,587.5015609,616.374529
1606867200,585.4457059,603.6373888,577.3447997,598.236971
1606780800,616.3764415,635.7547965,570.815283,586.3264071
1606694400,578.1798335,615.4998078,571.2490608,614.6735562
1606608000,537.8770581,576.4190083,531.3915317,576.2665646
1606521600,519.3717901,548.1314179,507.7779724,538.0384477
1606435200,520.9713893,530.9386143,496.0017961,518.2048263
1606348800,567.9622837,576.6757232,485.1789631,518.8004986
1606262400,605.1703576,605.8457507,556.323945,570.3167776
1606176000,608.9248234,621.7654233,594.1194238,605.0422593
1606089600,562.2983605,610.4762078,551.4803176,609.1893651
1606003200,551.6100614,580.5320622,513.477809,559.7022595
1605916800,510.2209096,552.5243983,503.3911114,551.7373759
1605916740,510.0070423,undefined,undefined,undefined
1605830400,471.5353581,514.2225162,471.2906366,509.7546004
1605744000,479.6375542,480.3596311,465.6289529,471.6119161
1605657600,482.5503753,494.411201,463.2136551,479.2594707
1605571200,460.3757029,484.5125644,460.2521924,482.6865689
1605484800,446.0614122,465.865572,445.2622698,461.1582231
1605398400,461.1727945,462.4794643,441.5503273,446.6799313
1605312000,473.743761,473.743761,455.3396348,461.4734621
1605225600,462.9952177,473.8526592,457.9235332,473.3137862
1605139200,463.5985132,470.0352832,452.5385931,462.7279582
1605052800,451.1144289,476.2964832,449.8322984,463.9205079
1604966400,443.3888015,454.9457778,439.6046254,450.7860386
1604880000,454.4843129,459.0836004,435.4150515,444.4249447
1604793600,434.7542953,460.2127928,432.8101001,454.7826052
1604707200,456.1749265,468.3432628,427.1791343,435.5247853
1604620800,417.4616963,458.3700649,415.1883173,456.1714395
1604534400,403.6088243,420.5075194,396.8725607,416.6583506
1604448000,387.8907876,407.8953386,377.4484247,402.3175866
1604361600,382.9535172,389.7356726,370.7488932,387.8558749
1604275200,396.9807156,404.1864441,379.1001991,383.5034637
1604188800,385.2658318,397.250321,384.9850058,396.7703595
1604102400,382.5848968,393.1701914,380.9623484,386.6410818
1604041200,381.8363929,undefined,undefined,undefined
1604016000,381.8363929,384.8842284,374.6058793,382.7589277
1603929600,389.0391971,393.6432954,381.0628247,386.5039698
1603929540,388.5886713,undefined,undefined,undefined
1603843200,404.1717229,408.9586138,381.2804338,388.6209058
1603843140,403.9178276,undefined,undefined,undefined
1603756800,393.0184477,409.6918416,390.3132286,404.3053031
1603756740,393.0543502,undefined,undefined,undefined
1603670400,405.3091906,411.1167072,383.629704,393.679634
1603670340,405.8530346,undefined,undefined,undefined
1603584000,412.2154374,417.2436603,404.9141704,405.8498728
1603583940,412.3996783,undefined,undefined,undefined
1603497600,409.6209159,416.6221352,407.4226813,412.3739794
1603497540,409.4930661,undefined,undefined,undefined
1603411200,414.2504337,419.2422595,402.1692884,409.5689209
1603411140,414.4014459,undefined,undefined,undefined
1603324800,391.9363993,420.6225053,391.9363993,414.4911143
1603238400,368.3313478,401.2480591,367.6086524,391.5887908
1603152000,379.3918853,380.6623638,366.397231,368.2083241
1603065600,378.4563085,383.7026011,372.9072067,379.2373549
1602979200,368.5165632,378.5697406,367.8328746,378.1648563
1602892800,365.5245617,370.3089774,363.522206,368.4109127
1602806400,377.7296748,379.7888832,361.750669,365.4542248
1602720000,378.8369185,380.9255811,370.1622031,377.4919723
1602633600,381.071104,387.0950998,373.6813637,378.8278964
1602547200,386.7648151,387.6558771,374.9564223,381.06016
1602460800,374.1036409,395.0000999,365.9555466,386.8394008
1602374400,370.714811,377.4892521,369.0913586,374.268494
1602288000,365.0766711,377.9782702,364.9522462,370.9755286
1602201600,350.5254578,368.2278273,347.7750784,365.2974936
1602115200,342.2648926,352.9257357,334.4661653,351.0810942
1602028800,340.8708947,342.8135935,333.3896365,341.9427975
1602028740,340.3511342,undefined,undefined,undefined
1601942400,355.0406279,355.0406279,337.0881822,340.4987824
1601856000,352.3544817,355.2543982,348.8835687,353.4451872
1601855940,352.5694618,undefined,undefined,undefined
1601769600,346.0092043,354.0110027,344.0911828,352.4892704
1601683200,345.8706203,350.9416261,344.0318759,345.8879314
1601596800,352.8112146,354.1706844,335.088406,345.6610055
1601510400,359.9866163,368.7336391,345.7308022,352.9961053
1601424000,359.9243923,360.9972594,351.9857762,359.2939676
1601337600,353.7852432,360.607224,350.8039587,359.8220262
1601251200,359.6374004,367.1625003,352.7431405,353.9444806
1601164800,354.3432501,362.0707241,347.5755737,357.6347743
1601078400,352.0063274,356.0394957,346.8209604,354.1352392
1600992000,349.037646,357.8824191,338.0995198,351.8050231
1600905600,320.4819975,352.8860943,317.1052047,349.0580089
1600819200,344.1822506,344.4202836,314.9979136,319.7866311
1600732800,340.0956908,346.692695,336.0026513,344.1858676
1600646400,370.7348824,375.5759728,331.734518,340.5026153
1600646340,370.8887137,undefined,undefined,undefined
1600560000,385.1463087,385.3885933,365.7911933,370.5737068
1600473600,384.4289875,387.9843392,376.9991467,385.3416253
1600387200,389.3697928,392.3712172,375.7705238,384.2549745
1600300800,364.7664538,394.1164452,363.5903625,389.2550415
1600214400,364.0165771,373.0501353,355.4025079,364.8711035
1600128000,377.2168373,381.5681771,362.780776,363.9893219
1600041600,366.1884931,383.7092633,356.0496684,376.8725368
1599955200,387.4574677,389.2584344,353.8824575,365.9291641
1599868800,373.9740139,388.1244267,365.3980413,387.7523774
1599782400,367.9768771,375.0316754,356.2386831,374.1478183
1599696000,351.2068095,377.2598089,351.2068095,368.0112522
1599695940,350.8031237,undefined,undefined,undefined
1599609600,336.7429807,358.9785605,330.9533006,350.7130378
1599523200,353.6864297,356.2486536,326.7168472,337.3599921
1599436800,352.7096369,358.3550205,324.1692343,353.3730363
1599350400,335.1121704,360.1854823,317.3991511,352.8048367
1599264000,386.061012,393.9494346,312.5192029,335.3024639
1599177600,382.250962,400.1082552,362.7454305,386.5151795
1599091200,439.4748594,449.7779933,375.6044317,382.1110057
1599004800,476.067772,480.8526684,422.1521429,439.655486
1598918400,433.9243576,488.1117731,430.1652135,476.074865
1598832000,429.3572314,438.8338524,418.7110613,433.8746091
1598745600,398.5996054,429.4145114,398.5996054,428.8657814
1598659200,395.7459979,405.5754481,392.3909342,398.4543456
1598572800,383.1648422,397.6305335,379.9500915,395.2583644
1598486400,385.822773,396.1846148,372.5765931,382.0109222
1598400000,382.5803584,392.392696,377.6358208,385.6007774
1598313600,407.9197096,408.9893753,370.6416972,383.1728446
1598227200,390.7233242,410.3551789,387.8478203,408.2488125
1598140800,395.708453,396.9845349,383.6708043,390.8510794
1598054400,388.0305432,396.950938,379.8746098,395.804657
1597968000,416.0380301,418.7992757,385.342346,387.3068438
1597881600,408.752817,419.1180109,402.6268659,415.9390184
1597795200,423.5443197,426.6390202,394.1764423,405.9018745
1597708800,431.0164878,433.8735751,415.9246257,422.4554011
1597622400,434.4979981,446.321497,420.773846,430.1123045
1597536000,432.3868812,436.6997429,412.9242763,433.6924494
1597449600,438.4101108,442.7822382,428.8574503,433.0875146
1597363200,424.9314842,444.18034,418.6981151,438.0508143
1597276800,386.7691925,431.0122086,377.2532176,424.0501834
1597190400,378.4103599,389.2949012,366.7816863,387.0068468
1597104000,395.8573173,398.1015371,367.677814,378.8590733
1597017600,390.1907001,399.5756608,386.6041543,395.7376659
1596931200,398.428019,400.0497234,384.4181476,390.0297419
1596844800,378.9581867,396.2796614,376.2281574,396.2796614
1596758400,394.8927587,398.1436575,365.3426031,379.6370124
1596672000,400.258958,403.2023193,391.6988131,394.9202553
1596585600,389.9848942,407.2795163,384.4008495,401.0068181
1596499200,386.558178,402.4588537,381.5378676,389.3426684
1596412800,372.1565698,397.8014946,368.8604479,385.8641432
1596326400,387.5861356,414.2099234,330.6603532,372.2997712
1596240000,346.695935,392.7691121,343.6691604,387.848583
1596153600,335.1631642,349.2416255,329.2463317,346.7187117
1596067200,317.6133069,340.4854768,314.943712,335.0794448
1595980800,317.8459839,324.9423764,312.7775103,318.1007377
1595894400,321.919646,326.5058316,306.6412473,317.0556919
1595808000,311.5759344,332.6544009,311.370562,322.2222466
1595721600,305.1428033,319.2935298,300.524429,310.9585995
1595635200,279.9369666,308.7854626,279.7556,305.5393954
1595548800,275.591982,287.4403975,268.7587166,279.653513
1595462400,264.4485407,280.5166826,260.5568076,275.7830166
1595376000,245.7853547,268.0559498,242.0279651,264.4123776
1595289600,236.1298742,246.7911017,235.7757831,245.6312502
1595203200,239.5254111,239.7277084,234.5144562,236.1586817
1595116800,235.7848731,239.7129269,233.4354995,239.026458
1595030400,232.7468552,236.8700261,232.3710521,235.7818311
1594944000,233.5642661,234.432637,231.8129537,232.7754671
1594857600,238.4897091,239.1688434,230.265096,233.5845983
1594771200,240.4540989,241.3465207,236.9204324,238.5061033
1594684800,239.4026441,242.0195153,237.1874652,240.4091538
1594598400,243.121534,245.1342124,237.5849087,239.6145904
1594512000,239.2211609,243.5638822,236.8904643,242.8493036
1594425600,241.439652,241.590822,237.8162575,239.1991134
1594339200,242.076008,242.120293,236.43276,241.1365457
1594252800,246.8241708,247.5946263,238.5463107,241.8921139
1594166400,239.4364572,248.8412887,238.0280478,247.0336332
1594080000,241.4543337,243.5029743,234.9867072,239.3167433
1593993600,227.6867035,241.7546743,227.0080368,241.6855532
1593907200,229.2143508,229.8194619,223.3782694,228.0419681
1593820800,225.0822754,230.457017,224.6088622,229.0914485
1593734400,226.3640698,228.0972738,224.579929,225.1368686
1593648000,231.0601343,232.0406365,223.2938142,226.4117953
1593561600,225.5673916,232.6435465,224.2695216,231.0681662
1593475200,227.8951057,228.6193362,223.1078935,225.5916427
1593388800,225.0738272,229.879194,221.4066445,227.7712969
1593302400,220.9185538,227.673875,218.1866803,225.1168298
1593216000,229.6615009,231.1940944,216.6012743,220.9498089
1593129600,232.1381962,233.3237716,227.8174768,229.5054679
1593043200,234.5520082,235.1897758,227.8020506,232.4443624
1592956800,243.1491624,249.1518407,231.2295219,234.7218822
1592870400,243.6579933,244.8344076,240.9031529,243.1253444
1592784000,227.6860175,246.3371558,227.4800844,243.235858
1592697600,228.8390731,231.1297408,227.1983953,227.9238469
1592611200,228.821655,230.7609511,226.0333947,228.8335348
1592524800,231.2300742,231.8563671,226.7148792,228.9624308
1592438400,233.8200155,234.5177488,227.8446158,231.3133082
1592352000,235.3332501,236.9958433,228.3087749,233.8377933
1592265600,231.0451609,235.9656563,228.8823102,235.3710298
1592179200,231.2544467,233.4560541,218.6081664,230.8893402
1592092800,238.18761,238.5295805,230.0828014,231.8136187
1592006400,237.6144343,238.4379101,234.5843937,238.0366878
1591920000,229.8423304,239.0127306,228.3039815,237.6008968
1591833600,248.2619402,249.9743138,225.9809167,230.8915535
1591747200,243.965625,250.030279,242.4184861,247.8833444
1591660800,247.6309748,249.6007101,239.1111735,243.9230078
1591574400,245.0695221,247.3411839,241.1923768,246.278693
1591488000,241.9217775,245.3556492,235.4070179,244.7068392
1591401600,240.1105187,244.4711313,238.3716529,242.0275362
1591315200,243.2564023,247.2302797,239.455389,240.1250945
1591228800,244.7010785,246.3608907,236.5196847,243.3369463
1591142400,237.4728743,244.8800255,234.11075,244.3903888
1591056000,248.1768768,253.2013779,227.5351361,237.8758521
1590969600,231.1126675,250.7539902,231.0684073,248.0773671
1590883200,243.6794069,245.3170893,230.2566972,231.6380275
1590796800,220.6311702,246.7500345,218.8687686,243.3430941
1590710400,221.3775489,224.5337058,217.7621589,220.6333863
1590624000,208.2170518,220.5029661,204.7122426,219.7876029
1590537600,200.9496221,208.2192152,200.9045837,208.068471
1590451200,203.9929694,204.9601384,197.3667973,201.101082
1590364800,199.2913237,205.5582928,198.933089,203.9623643
1590278400,206.4026132,210.5014309,200.687313,200.687313
1590192000,207.5963278,211.0384699,204.77425,206.568954
1590105600,198.23341,209.1733678,196.5665362,207.2162123
1590019200,209.8604493,211.4954455,191.6438323,198.349315
1589932800,214.5348422,215.3270415,206.7228234,210.0152961
1589846400,214.9092608,215.757025,209.5702546,214.5255814
1589760000,207.2178541,216.9177813,207.1714971,214.7013024
1589673600,200.564671,209.7597304,199.7712294,207.0113785
1589587200,194.7386973,203.2133132,193.5464629,200.4995087
1589500800,203.8255481,204.0395543,191.8419173,194.746903
1589414400,199.9425806,206.0715073,196.2676035,203.1539008
1589328000,189.8272068,201.0344124,188.6490249,199.600069
1589241600,185.7658749,192.0993083,185.6259615,189.8126854
1589155200,188.5118518,193.21629,177.2082124,186.4524547
1589068800,209.8864298,209.8864298,180.8597287,188.0742135
1588982400,211.4943261,214.5873377,208.7220841,209.929661
1588896000,212.3089376,216.6307226,207.4176547,211.4096935
1588809600,199.0245514,214.597919,197.5372143,212.2696999
1588723200,205.3329395,210.7723472,198.5501732,199.0972084
1588636800,207.0236433,211.4419471,201.5486674,205.5037736
1588550400,209.9109066,210.6469088,195.2624137,206.6719741
1588464000,213.9081648,218.9264242,205.5747657,209.9082089
1588377600,212.0087793,215.1985971,210.4765672,213.813348
1588291200,206.2009189,217.2166101,206.2009189,212.0213351
1588204800,215.1827521,226.972443,202.3528088,206.7271281
1588118400,196.5898131,218.4473528,196.5898131,215.4642173
1588032000,196.5027158,197.7568036,192.3859388,196.9710776
1587945600,198.4129357,198.8712566,190.6127786,196.6555073
1587859200,193.9339686,199.7808105,192.6628943,197.4699324
1587772800,187.4412612,197.5749248,186.1905772,194.2739066
1587686400,185.4241492,189.6973806,185.0532304,187.51509
1587600000,183.208401,192.5526821,178.8056343,185.5297399
1587513600,170.4759551,183.9199708,170.0112127,182.6698838
1587427200,170.4370123,174.4252218,168.4336278,170.8690907
1587340800,180.0435812,186.4861943,167.4631175,170.4853532
1587254400,187.7465846,188.5414933,176.8633006,180.3417872
1587168000,170.7750453,189.816927,170.7750453,187.6585137
1587081600,172.8403686,174.8904743,168.7812056,170.7661267
1586995200,151.4554548,174.7752969,148.8056199,172.2032844
1586908800,158.5411945,161.2101767,152.3509175,152.8694494
